source,date,datetime,year,month,month_name,day_of_week,day_name,hour,coffee_name,money,payment_method,cash_type,card
index_1,2024-06-19,2024-06-19 18:28:43.437,2024,6,June,2,Wednesday,18,Cappuccino,37.72,card,card,ANON-0000-0000-0153
index_1,2024-06-19,2024-06-19 18:29:58.961,2024,6,June,2,Wednesday,18,Latte,37.72,card,card,ANON-0000-0000-0153
index_1,2024-06-19,2024-06-19 19:31:31.293,2024,6,June,2,Wednesday,19,Americano with Milk,32.82,card,card,ANON-0000-0000-0009
index_1,2024-06-19,2024-06-19 21:28:59.485,2024,6,June,2,Wednesday,21,Cappuccino,37.72,card,card,ANON-0000-0000-0192
index_1,2024-06-19,2024-06-19 21:30:03.484,2024,6,June,2,Wednesday,21,Americano with Milk,32.82,card,card,ANON-0000-0000-0192
index_1,2024-06-20,2024-06-20 10:50:06.453,2024,6,June,3,Thursday,10,Latte,37.72,card,card,ANON-0000-0000-0097
index_1,2024-06-20,2024-06-20 18:59:02.082,2024,6,June,3,Thursday,18,Latte,37.72,card,card,ANON-0000-0000-0314
index_1,2024-06-20,2024-06-20 19:00:00.237,2024,6,June,3,Thursday,19,Latte,37.72,card,card,ANON-0000-0000-0314
index_1,2024-06-20,2024-06-20 21:39:10.013,2024,6,June,3,Thursday,21,Latte,37.72,card,card,ANON-0000-0000-0257
index_1,2024-06-20,2024-06-20 21:57:40.554,2024,6,June,3,Thursday,21,Latte,37.72,card,card,ANON-0000-0000-0009
index_1,2024-06-20,2024-06-20 21:59:17.598,2024,6,June,3,Thursday,21,Americano with Milk,32.82,card,card,ANON-0000-0000-0009
index_1,2024-06-21,2024-06-21 09:59:55.930,2024,6,June,4,Friday,9,Latte,37.72,card,card,ANON-0000-0000-0311
index_1,2024-06-21,2024-06-21 10:01:40.183,2024,6,June,4,Friday,10,Americano,27.92,card,card,ANON-0000-0000-0315
index_1,2024-06-21,2024-06-21 13:19:19.416,2024,6,June,4,Friday,13,Americano with Milk,32.82,card,card,ANON-0000-0000-0012
index_1,2024-06-21,2024-06-21 13:20:31.513,2024,6,June,4,Friday,13,Americano with Milk,32.82,card,card,ANON-0000-0000-0012
index_1,2024-06-21,2024-06-21 18:12:16.064,2024,6,June,4,Friday,18,Espresso,23.02,card,card,ANON-0000-0000-0316
index_1,2024-06-21,2024-06-21 19:30:26.651,2024,6,June,4,Friday,19,Latte,37.72,card,card,ANON-0000-0000-0009
index_1,2024-06-21,2024-06-21 19:47:06.201,2024,6,June,4,Friday,19,Cappuccino,37.72,card,card,ANON-0000-0000-0154
index_1,2024-06-21,2024-06-21 19:48:06.713,2024,6,June,4,Friday,19,Cappuccino,37.72,card,card,ANON-0000-0000-0154
index_1,2024-06-21,2024-06-21 19:49:54.505,2024,6,June,4,Friday,19,Cappuccino,37.72,card,card,ANON-0000-0000-0180
index_1,2024-06-21,2024-06-21 19:51:00.211,2024,6,June,4,Friday,19,Cappuccino,37.72,card,card,ANON-0000-0000-0180
index_1,2024-06-21,2024-06-21 19:52:18.775,2024,6,June,4,Friday,19,Americano,27.92,card,card,ANON-0000-0000-0180
index_1,2024-06-21,2024-06-21 19:55:37.142,2024,6,June,4,Friday,19,Americano with Milk,32.82,card,card,ANON-0000-0000-0311
index_1,2024-06-22,2024-06-22 08:39:50.273,2024,6,June,5,Saturday,8,Cortado,27.92,card,card,ANON-0000-0000-0141
index_1,2024-06-22,2024-06-22 09:37:48.779,2024,6,June,5,Saturday,9,Americano with Milk,32.82,card,card,ANON-0000-0000-0311
index_1,2024-06-22,2024-06-22 12:53:15.541,2024,6,June,5,Saturday,12,Americano with Milk,32.82,card,card,ANON-0000-0000-0317
index_1,2024-06-22,2024-06-22 15:37:20.137,2024,6,June,5,Saturday,15,Latte,37.72,card,card,ANON-0000-0000-0009
index_1,2024-06-22,2024-06-22 22:10:22.998,2024,6,June,5,Saturday,22,Cappuccino,37.72,card,card,ANON-0000-0000-0318
index_1,2024-06-23,2024-06-23 18:12:01.406,2024,6,June,6,Sunday,18,Americano with Milk,32.82,card,card,ANON-0000-0000-0012
index_1,2024-06-23,2024-06-23 18:13:50.638,2024,6,June,6,Sunday,18,Americano with Milk,32.82,card,card,ANON-0000-0000-0012
index_1,2024-06-23,2024-06-23 21:06:46.956,2024,6,June,6,Sunday,21,Cappuccino,37.72,card,card,ANON-0000-0000-0319
index_1,2024-06-23,2024-06-23 21:29:07.823,2024,6,June,6,Sunday,21,Latte,37.72,card,card,ANON-0000-0000-0320
index_1,2024-06-23,2024-06-23 21:30:36.375,2024,6,June,6,Sunday,21,Cappuccino,37.72,card,card,ANON-0000-0000-0320
index_1,2024-06-24,2024-06-24 11:44:39.939,2024,6,June,0,Monday,11,Americano with Milk,32.82,card,card,ANON-0000-0000-0164
index_1,2024-06-24,2024-06-24 11:49:36.044,2024,6,June,0,Monday,11,Cappuccino,37.72,card,card,ANON-0000-0000-0180
index_1,2024-06-24,2024-06-24 11:50:44.080,2024,6,June,0,Monday,11,Cappuccino,37.72,card,card,ANON-0000-0000-0180
index_1,2024-06-24,2024-06-24 15:02:28.995,2024,6,June,0,Monday,15,Latte,37.72,card,card,ANON-0000-0000-0321
index_1,2024-06-24,2024-06-24 16:46:00.573,2024,6,June,0,Monday,16,Cappuccino,37.72,card,card,ANON-0000-0000-0203
index_1,2024-06-24,2024-06-24 16:47:00.409,2024,6,June,0,Monday,16,Cappuccino,37.72,card,card,ANON-0000-0000-0203
index_1,2024-06-25,2024-06-25 08:19:24.244,2024,6,June,1,Tuesday,8,Latte,37.72,card,card,ANON-0000-0000-0322
index_1,2024-06-25,2024-06-25 10:28:26.408,2024,6,June,1,Tuesday,10,Americano with Milk,32.82,card,card,ANON-0000-0000-0012
index_1,2024-06-25,2024-06-25 10:29:42.410,2024,6,June,1,Tuesday,10,Americano with Milk,32.82,card,card,ANON-0000-0000-0040
index_1,2024-06-25,2024-06-25 11:34:52.296,2024,6,June,1,Tuesday,11,Cappuccino,37.72,card,card,ANON-0000-0000-0203
index_1,2024-06-26,2024-06-26 09:33:01.706,2024,6,June,2,Wednesday,9,Latte,37.72,card,card,ANON-0000-0000-0323
index_1,2024-06-26,2024-06-26 16:32:29.453,2024,6,June,2,Wednesday,16,Espresso,23.02,card,card,ANON-0000-0000-0324
index_1,2024-06-26,2024-06-26 16:34:01.607,2024,6,June,2,Wednesday,16,Americano,27.92,card,card,ANON-0000-0000-0325
index_1,2024-06-26,2024-06-26 21:21:53.296,2024,6,June,2,Wednesday,21,Latte,37.72,card,card,ANON-0000-0000-0009
index_1,2024-06-26,2024-06-26 21:27:00.807,2024,6,June,2,Wednesday,21,Cappuccino,37.72,card,card,ANON-0000-0000-0009
index_1,2024-06-26,2024-06-26 21:28:14.566,2024,6,June,2,Wednesday,21,Americano with Milk,32.82,card,card,ANON-0000-0000-0206
index_1,2024-06-27,2024-06-27 09:15:43.173,2024,6,June,3,Thursday,9,Americano with Milk,32.82,card,card,ANON-0000-0000-0326
index_1,2024-06-27,2024-06-27 16:11:48.000,2024,6,June,3,Thursday,16,Cortado,27.92,card,card,ANON-0000-0000-0327
index_1,2024-06-27,2024-06-27 21:44:03.372,2024,6,June,3,Thursday,21,Americano with Milk,32.82,card,card,ANON-0000-0000-0328
index_1,2024-06-27,2024-06-27 21:50:31.617,2024,6,June,3,Thursday,21,Cappuccino,37.72,card,card,ANON-0000-0000-0329
index_1,2024-06-28,2024-06-28 08:08:35.044,2024,6,June,4,Friday,8,Cortado,27.92,card,card,ANON-0000-0000-0141
index_1,2024-06-28,2024-06-28 17:51:53.993,2024,6,June,4,Friday,17,Espresso,23.02,card,card,ANON-0000-0000-0274
index_1,2024-06-28,2024-06-28 21:50:55.375,2024,6,June,4,Friday,21,Americano with Milk,32.82,card,card,ANON-0000-0000-0330
index_1,2024-06-28,2024-06-28 21:52:01.867,2024,6,June,4,Friday,21,Latte,37.72,card,card,ANON-0000-0000-0331
index_1,2024-06-28,2024-06-28 22:28:19.976,2024,6,June,4,Friday,22,Cappuccino,37.72,card,card,ANON-0000-0000-0332
index_1,2024-06-29,2024-06-29 09:47:10.304,2024,6,June,5,Saturday,9,Americano with Milk,32.82,card,card,ANON-0000-0000-0097
index_1,2024-06-29,2024-06-29 11:40:19.582,2024,6,June,5,Saturday,11,Americano with Milk,32.82,card,card,ANON-0000-0000-0333
index_1,2024-06-29,2024-06-29 11:41:26.609,2024,6,June,5,Saturday,11,Americano with Milk,32.82,card,card,ANON-0000-0000-0333
index_1,2024-06-29,2024-06-29 12:30:24.358,2024,6,June,5,Saturday,12,Cappuccino,37.72,card,card,ANON-0000-0000-0334
index_1,2024-06-29,2024-06-29 12:31:42.582,2024,6,June,5,Saturday,12,Cappuccino,37.72,card,card,ANON-0000-0000-0334
index_1,2024-06-29,2024-06-29 17:23:43.583,2024,6,June,5,Saturday,17,Cappuccino,37.72,card,card,ANON-0000-0000-0335
index_1,2024-06-29,2024-06-29 17:24:52.377,2024,6,June,5,Saturday,17,Hot Chocolate,37.72,card,card,ANON-0000-0000-0335
index_1,2024-06-29,2024-06-29 21:27:22.449,2024,6,June,5,Saturday,21,Latte,37.72,card,card,ANON-0000-0000-0009
index_1,2024-06-30,2024-06-30 10:28:09.842,2024,6,June,6,Sunday,10,Latte,37.72,card,card,ANON-0000-0000-0336
index_1,2024-06-30,2024-06-30 13:05:50.620,2024,6,June,6,Sunday,13,Espresso,23.02,card,card,ANON-0000-0000-0337
index_1,2024-06-30,2024-06-30 16:54:41.679,2024,6,June,6,Sunday,16,Hot Chocolate,37.72,card,card,ANON-0000-0000-0009
index_1,2024-06-30,2024-06-30 21:04:09.746,2024,6,June,6,Sunday,21,Americano with Milk,32.82,card,card,ANON-0000-0000-0097
index_1,2024-07-01,2024-07-01 18:07:26.760,2024,7,July,0,Monday,18,Espresso,23.02,card,card,ANON-0000-0000-0012
index_1,2024-07-01,2024-07-01 18:56:51.844,2024,7,July,0,Monday,18,Cappuccino,37.72,card,card,ANON-0000-0000-0338
index_1,2024-07-01,2024-07-01 18:57:54.267,2024,7,July,0,Monday,18,Cappuccino,37.72,card,card,ANON-0000-0000-0339
index_1,2024-07-02,2024-07-02 10:42:54.057,2024,7,July,1,Tuesday,10,Americano with Milk,32.82,card,card,ANON-0000-0000-0304
index_1,2024-07-02,2024-07-02 10:45:00.617,2024,7,July,1,Tuesday,10,Americano,27.92,card,card,ANON-0000-0000-0304
index_1,2024-07-02,2024-07-02 12:48:05.181,2024,7,July,1,Tuesday,12,Latte,37.72,card,card,ANON-0000-0000-0019
index_1,2024-07-02,2024-07-02 14:03:13.231,2024,7,July,1,Tuesday,14,Americano,27.92,card,card,ANON-0000-0000-0340
index_1,2024-07-02,2024-07-02 16:31:24.337,2024,7,July,1,Tuesday,16,Americano with Milk,32.82,card,card,ANON-0000-0000-0341
index_1,2024-07-02,2024-07-02 22:02:23.576,2024,7,July,1,Tuesday,22,Americano with Milk,32.82,card,card,ANON-0000-0000-0329
index_1,2024-07-03,2024-07-03 13:51:14.935,2024,7,July,2,Wednesday,13,Americano with Milk,32.82,card,card,ANON-0000-0000-0012
index_1,2024-07-03,2024-07-03 16:01:16.554,2024,7,July,2,Wednesday,16,Cappuccino,37.72,card,card,ANON-0000-0000-0342
index_1,2024-07-03,2024-07-03 16:50:25.223,2024,7,July,2,Wednesday,16,Cappuccino,37.72,card,card,ANON-0000-0000-0343
index_1,2024-07-03,2024-07-03 16:53:15.618,2024,7,July,2,Wednesday,16,Americano with Milk,32.82,card,card,ANON-0000-0000-0270
index_1,2024-07-03,2024-07-03 16:54:22.907,2024,7,July,2,Wednesday,16,Americano with Milk,32.82,card,card,ANON-0000-0000-0344
index_1,2024-07-03,2024-07-03 16:55:31.423,2024,7,July,2,Wednesday,16,Latte,37.72,card,card,ANON-0000-0000-0270
index_1,2024-07-03,2024-07-03 16:59:25.580,2024,7,July,2,Wednesday,16,Espresso,23.02,card,card,ANON-0000-0000-0345
index_1,2024-07-03,2024-07-03 17:59:01.827,2024,7,July,2,Wednesday,17,Cappuccino,37.72,card,card,ANON-0000-0000-0346
index_1,2024-07-03,2024-07-03 19:06:09.136,2024,7,July,2,Wednesday,19,Latte,37.72,card,card,ANON-0000-0000-0009
index_1,2024-07-04,2024-07-04 10:26:23.725,2024,7,July,3,Thursday,10,Americano with Milk,32.82,card,card,ANON-0000-0000-0143
index_1,2024-07-04,2024-07-04 10:27:30.261,2024,7,July,3,Thursday,10,Americano,27.92,card,card,ANON-0000-0000-0012
index_1,2024-07-05,2024-07-05 12:20:28.670,2024,7,July,4,Friday,12,Cocoa,37.72,card,card,ANON-0000-0000-0058
index_1,2024-07-05,2024-07-05 13:43:43.134,2024,7,July,4,Friday,13,Americano with Milk,32.82,card,card,ANON-0000-0000-0040
index_1,2024-07-05,2024-07-05 13:44:43.829,2024,7,July,4,Friday,13,Americano with Milk,32.82,card,card,ANON-0000-0000-0347
index_1,2024-07-05,2024-07-05 18:55:56.308,2024,7,July,4,Friday,18,Espresso,23.02,card,card,ANON-0000-0000-0348
index_1,2024-07-05,2024-07-05 19:55:07.812,2024,7,July,4,Friday,19,Americano,27.92,card,card,ANON-0000-0000-0099
index_1,2024-07-05,2024-07-05 22:11:56.471,2024,7,July,4,Friday,22,Espresso,23.02,card,card,ANON-0000-0000-0349
index_1,2024-07-05,2024-07-05 22:18:03.324,2024,7,July,4,Friday,22,Americano,27.92,card,card,ANON-0000-0000-0350
index_1,2024-07-05,2024-07-05 22:18:56.945,2024,7,July,4,Friday,22,Americano,27.92,card,card,ANON-0000-0000-0350
index_1,2024-07-05,2024-07-05 22:20:01.149,2024,7,July,4,Friday,22,Cappuccino,37.72,card,card,ANON-0000-0000-0351
index_1,2024-07-05,2024-07-05 22:21:09.457,2024,7,July,4,Friday,22,Americano with Milk,32.82,card,card,ANON-0000-0000-0351
index_1,2024-07-06,2024-07-06 10:28:06.826,2024,7,July,5,Saturday,10,Latte,37.72,card,card,ANON-0000-0000-0352
index_1,2024-07-06,2024-07-06 17:15:46.042,2024,7,July,5,Saturday,17,Latte,32.82,card,card,ANON-0000-0000-0009
index_1,2024-07-06,2024-07-06 17:17:01.046,2024,7,July,5,Saturday,17,Latte,32.82,card,card,ANON-0000-0000-0009
index_1,2024-07-06,2024-07-06 19:09:46.107,2024,7,July,5,Saturday,19,Latte,32.82,card,card,ANON-0000-0000-0012
index_1,2024-07-06,2024-07-06 19:10:39.580,2024,7,July,5,Saturday,19,Americano with Milk,27.92,card,card,ANON-0000-0000-0012
index_1,2024-07-07,2024-07-07 09:04:20.169,2024,7,July,6,Sunday,9,Cappuccino,32.82,card,card,ANON-0000-0000-0303
index_1,2024-07-07,2024-07-07 09:14:29.225,2024,7,July,6,Sunday,9,Americano with Milk,27.92,card,card,ANON-0000-0000-0353
index_1,2024-07-07,2024-07-07 09:15:36.815,2024,7,July,6,Sunday,9,Americano with Milk,27.92,card,card,ANON-0000-0000-0353
index_1,2024-07-07,2024-07-07 09:28:48.876,2024,7,July,6,Sunday,9,Cappuccino,32.82,card,card,ANON-0000-0000-0354
index_1,2024-07-07,2024-07-07 09:29:56.189,2024,7,July,6,Sunday,9,Cappuccino,32.82,card,card,ANON-0000-0000-0354
index_1,2024-07-07,2024-07-07 14:56:30.193,2024,7,July,6,Sunday,14,Hot Chocolate,32.82,card,card,ANON-0000-0000-0355
index_1,2024-07-07,2024-07-07 14:57:47.411,2024,7,July,6,Sunday,14,Cocoa,32.82,card,card,ANON-0000-0000-0355
index_1,2024-07-07,2024-07-07 17:07:50.284,2024,7,July,6,Sunday,17,Latte,32.82,card,card,ANON-0000-0000-0356
index_1,2024-07-07,2024-07-07 19:33:27.187,2024,7,July,6,Sunday,19,Cappuccino,32.82,card,card,ANON-0000-0000-0357
index_1,2024-07-07,2024-07-07 20:01:31.653,2024,7,July,6,Sunday,20,Hot Chocolate,32.82,card,card,ANON-0000-0000-0358
index_1,2024-07-07,2024-07-07 22:33:36.255,2024,7,July,6,Sunday,22,Americano with Milk,27.92,card,card,ANON-0000-0000-0359
index_1,2024-07-08,2024-07-08 07:33:07.724,2024,7,July,0,Monday,7,Latte,32.82,card,card,ANON-0000-0000-0360
index_1,2024-07-08,2024-07-08 12:02:50.421,2024,7,July,0,Monday,12,Americano,23.02,card,card,ANON-0000-0000-0361
index_1,2024-07-08,2024-07-08 14:40:24.350,2024,7,July,0,Monday,14,Americano,23.02,card,card,ANON-0000-0000-0362
index_1,2024-07-08,2024-07-08 19:30:34.976,2024,7,July,0,Monday,19,Americano with Milk,27.92,card,card,ANON-0000-0000-0363
index_1,2024-07-08,2024-07-08 22:14:46.180,2024,7,July,0,Monday,22,Latte,32.82,card,card,ANON-0000-0000-0019
index_1,2024-07-09,2024-07-09 10:26:52.138,2024,7,July,1,Tuesday,10,Americano with Milk,27.92,card,card,ANON-0000-0000-0333
index_1,2024-07-09,2024-07-09 10:40:28.767,2024,7,July,1,Tuesday,10,Americano with Milk,27.92,card,card,ANON-0000-0000-0276
index_1,2024-07-09,2024-07-09 11:21:36.103,2024,7,July,1,Tuesday,11,Americano with Milk,27.92,card,card,ANON-0000-0000-0194
index_1,2024-07-09,2024-07-09 11:22:49.904,2024,7,July,1,Tuesday,11,Cappuccino,32.82,card,card,ANON-0000-0000-0194
index_1,2024-07-09,2024-07-09 16:42:59.535,2024,7,July,1,Tuesday,16,Americano with Milk,27.92,card,card,ANON-0000-0000-0364
index_1,2024-07-10,2024-07-10 11:10:41.690,2024,7,July,2,Wednesday,11,Americano,23.02,card,card,ANON-0000-0000-0365
index_1,2024-07-10,2024-07-10 12:28:53.659,2024,7,July,2,Wednesday,12,Americano with Milk,27.92,card,card,ANON-0000-0000-0366
index_1,2024-07-10,2024-07-10 22:13:10.049,2024,7,July,2,Wednesday,22,Latte,32.82,card,card,ANON-0000-0000-0328
index_1,2024-07-11,2024-07-11 11:27:27.562,2024,7,July,3,Thursday,11,Hot Chocolate,32.82,card,card,ANON-0000-0000-0367
index_1,2024-07-11,2024-07-11 16:48:18.709,2024,7,July,3,Thursday,16,Americano with Milk,27.92,card,card,ANON-0000-0000-0368
index_1,2024-07-11,2024-07-11 22:22:13.648,2024,7,July,3,Thursday,22,Latte,32.82,card,card,ANON-0000-0000-0369
index_1,2024-07-11,2024-07-11 22:30:58.541,2024,7,July,3,Thursday,22,Americano,23.02,card,card,ANON-0000-0000-0370
index_1,2024-07-12,2024-07-12 08:03:17.492,2024,7,July,4,Friday,8,Cortado,23.02,card,card,ANON-0000-0000-0371
index_1,2024-07-12,2024-07-12 11:48:33.381,2024,7,July,4,Friday,11,Hot Chocolate,32.82,card,card,ANON-0000-0000-0372
index_1,2024-07-12,2024-07-12 22:33:25.589,2024,7,July,4,Friday,22,Hot Chocolate,32.82,card,card,ANON-0000-0000-0178
index_1,2024-07-12,2024-07-12 22:34:14.307,2024,7,July,4,Friday,22,Hot Chocolate,32.82,card,card,ANON-0000-0000-0177
index_1,2024-07-12,2024-07-12 22:35:29.518,2024,7,July,4,Friday,22,Hot Chocolate,32.82,card,card,ANON-0000-0000-0179
index_1,2024-07-13,2024-07-13 10:38:10.273,2024,7,July,5,Saturday,10,Latte,32.82,card,card,ANON-0000-0000-0365
index_1,2024-07-13,2024-07-13 11:41:38.089,2024,7,July,5,Saturday,11,Latte,32.82,card,card,ANON-0000-0000-0365
index_1,2024-07-14,2024-07-14 10:54:24.307,2024,7,July,6,Sunday,10,Americano,23.02,card,card,ANON-0000-0000-0373
index_1,2024-07-14,2024-07-14 10:55:30.525,2024,7,July,6,Sunday,10,Americano with Milk,27.92,card,card,ANON-0000-0000-0373
index_1,2024-07-14,2024-07-14 10:56:30.251,2024,7,July,6,Sunday,10,Cappuccino,32.82,card,card,ANON-0000-0000-0373
index_1,2024-07-14,2024-07-14 10:57:54.062,2024,7,July,6,Sunday,10,Latte,32.82,card,card,ANON-0000-0000-0374
index_1,2024-07-14,2024-07-14 11:02:11.798,2024,7,July,6,Sunday,11,Americano,23.02,card,card,ANON-0000-0000-0375
index_1,2024-07-14,2024-07-14 22:31:29.976,2024,7,July,6,Sunday,22,Latte,32.82,card,card,ANON-0000-0000-0376
index_1,2024-07-15,2024-07-15 07:33:05.557,2024,7,July,0,Monday,7,Cappuccino,32.82,card,card,ANON-0000-0000-0377
index_1,2024-07-16,2024-07-16 12:23:37.467,2024,7,July,1,Tuesday,12,Americano with Milk,27.92,card,card,ANON-0000-0000-0378
index_1,2024-07-16,2024-07-16 19:29:25.485,2024,7,July,1,Tuesday,19,Hot Chocolate,32.82,card,card,ANON-0000-0000-0367
index_1,2024-07-17,2024-07-17 13:04:59.744,2024,7,July,2,Wednesday,13,Americano with Milk,27.92,card,card,ANON-0000-0000-0379
index_1,2024-07-18,2024-07-18 11:10:13.393,2024,7,July,3,Thursday,11,Americano with Milk,27.92,card,card,ANON-0000-0000-0380
index_1,2024-07-18,2024-07-18 11:11:23.434,2024,7,July,3,Thursday,11,Espresso,18.12,card,card,ANON-0000-0000-0381
index_1,2024-07-18,2024-07-18 11:32:59.624,2024,7,July,3,Thursday,11,Americano,23.02,card,card,ANON-0000-0000-0059
index_1,2024-07-18,2024-07-18 11:34:48.437,2024,7,July,3,Thursday,11,Americano,23.02,card,card,ANON-0000-0000-0059
index_1,2024-07-18,2024-07-18 11:35:51.505,2024,7,July,3,Thursday,11,Cortado,23.02,card,card,ANON-0000-0000-0059
index_1,2024-07-18,2024-07-18 13:23:33.812,2024,7,July,3,Thursday,13,Latte,32.82,card,card,ANON-0000-0000-0375
index_1,2024-07-18,2024-07-18 18:18:23.378,2024,7,July,3,Thursday,18,Cappuccino,32.82,card,card,ANON-0000-0000-0382
index_1,2024-07-18,2024-07-18 19:30:50.562,2024,7,July,3,Thursday,19,Latte,32.82,card,card,ANON-0000-0000-0009
index_1,2024-07-18,2024-07-18 21:19:41.814,2024,7,July,3,Thursday,21,Hot Chocolate,32.82,card,card,ANON-0000-0000-0383
index_1,2024-07-18,2024-07-18 21:21:59.855,2024,7,July,3,Thursday,21,Latte,32.82,card,card,ANON-0000-0000-0383
index_1,2024-07-18,2024-07-18 21:46:18.674,2024,7,July,3,Thursday,21,Latte,32.82,card,card,ANON-0000-0000-0384
index_1,2024-07-19,2024-07-19 11:03:02.341,2024,7,July,4,Friday,11,Americano,23.02,card,card,ANON-0000-0000-0375
index_1,2024-07-19,2024-07-19 11:16:20.509,2024,7,July,4,Friday,11,Americano with Milk,27.92,card,card,ANON-0000-0000-0385
index_1,2024-07-19,2024-07-19 12:58:37.561,2024,7,July,4,Friday,12,Latte,32.82,card,card,ANON-0000-0000-0386
index_1,2024-07-19,2024-07-19 12:59:55.383,2024,7,July,4,Friday,12,Americano with Milk,27.92,card,card,ANON-0000-0000-0386
index_1,2024-07-19,2024-07-19 14:09:20.716,2024,7,July,4,Friday,14,Latte,32.82,card,card,ANON-0000-0000-0384
index_1,2024-07-19,2024-07-19 14:11:22.105,2024,7,July,4,Friday,14,Cocoa,32.82,card,card,ANON-0000-0000-0384
index_1,2024-07-19,2024-07-19 16:36:19.272,2024,7,July,4,Friday,16,Latte,32.82,card,card,ANON-0000-0000-0384
index_1,2024-07-19,2024-07-19 16:37:35.808,2024,7,July,4,Friday,16,Latte,32.82,card,card,ANON-0000-0000-0384
index_1,2024-07-20,2024-07-20 08:05:44.469,2024,7,July,5,Saturday,8,Americano,23.02,card,card,ANON-0000-0000-0387
index_1,2024-07-20,2024-07-20 08:06:48.685,2024,7,July,5,Saturday,8,Latte,32.82,card,card,ANON-0000-0000-0387
index_1,2024-07-20,2024-07-20 08:07:51.433,2024,7,July,5,Saturday,8,Americano,23.02,card,card,ANON-0000-0000-0387
index_1,2024-07-20,2024-07-20 09:00:53.605,2024,7,July,5,Saturday,9,Latte,32.82,card,card,ANON-0000-0000-0388
index_1,2024-07-20,2024-07-20 09:02:27.848,2024,7,July,5,Saturday,9,Latte,32.82,card,card,ANON-0000-0000-0389
